Index,Value
1993,6.6
1994,4.4
1995,5.0
1996,3.8
1997,4.1
1998,3.8
1999,5.3
2000,5.3
2001,6.1
2002,5.3
2003,3.6
2004,4.0
2005,3.3
2006,4.3
2007,4.4
2008,3.1
2009,3.1
2010,3.8
2011,4.7
2012,3.8
2013,3.3
2014,3.6
2015,4.8
2016,5.9
2017,5.3
2018,5.4
2019,4.8
2020,5.3
2021,5.3
2022,5.0
2023,4.8
2024,5.7
2025,6.4
2026,7.1
2027,7.5
2028,8.5
2029,11.8
2030,12.1
2031,11.7
2032,12.9
2033,12.2
2034,12.0
2035,12.2
2036,12.2
2037,12.9
2038,15.1
2039,20.0
2040,19.8
2041,17.4
2042,16.8
2043,13.7
2044,14.3
2045,16.8
2046,16.7
2047,17.3
2048,15.6
2049,14.6
2050,14.6
2051,14.7
2052,15.0
2053,16.8
2054,17.4
2055,17.5
2056,13.9
2057,6.3
2058,3.5
2059,1.4
2060,0.6
2061,0.6
2062,0.4
2063,0.7
2064,1.2
2065,2.7
2066,3.3
2067,3.5
2068,3.7
2069,3.7
2070,3.7
2071,3.7
2072,3.6
2073,3.5
2074,3.8
2075,4.2
2076,5.1
2077,5.3
2078,6.5
2079,8.5
2080,7.9
2081,7.6
2082,8.1
2083,7.5
2084,7.8
2085,7.1
2086,6.4
2087,6.9
2088,6.6
2089,6.2
2090,6.8
2091,7.3
2092,8.8
2093,10.6
2094,9.3
2095,7.1
2096,6.4
2097,5.6
2098,5.2
2099,4.7
2100,4.8
2101,4.9
2102,5.1
2103,5.4
2104,5.7
2105,6.1
2106,6.8
2107,7.1
2108,7.6
2109,9.1
2110,7.3
2111,7.1
2112,8.0
2113,17.7
2114,17.7
2115,15.0
2116,12.7
2117,9.9
2118,7.9
2119,8.4
2120,6.6
2121,7.1
2122,5.4
2123,6.2
2124,6.4
2125,5.6
2126,5.9
2127,7.1
2128,6.7
2129,7.3
2130,7.7
2131,9.2
2132,9.9
2133,11.2
2134,11.4
2135,11.9
2136,11.0
