,State Code,County Code,County Code,Parameter Code,Latitude,Longitude,Date Local,Time Local,Date GMT,Time GMT,Parameter Name,Sample Measurement,County Name
33854,55,79,79,42401,43.060975,-87.913504,2020-01-07,15:00,2020-01-07,21:00,Sulfur dioxide,-0.2,Milwaukee
33855,55,79,79,42401,43.060975,-87.913504,2020-01-07,16:00,2020-01-07,22:00,Sulfur dioxide,-0.2,Milwaukee
33856,55,79,79,42401,43.060975,-87.913504,2020-01-07,17:00,2020-01-07,23:00,Sulfur dioxide,-0.2,Milwaukee
33857,55,79,79,42401,43.060975,-87.913504,2020-01-07,18:00,2020-01-08,00:00,Sulfur dioxide,-0.2,Milwaukee
33858,55,79,79,42401,43.060975,-87.913504,2020-01-07,19:00,2020-01-08,01:00,Sulfur dioxide,-0.2,Milwaukee
33859,55,79,79,42401,43.060975,-87.913504,2020-01-07,20:00,2020-01-08,02:00,Sulfur dioxide,-0.3,Milwaukee
33860,55,79,79,42401,43.060975,-87.913504,2020-01-07,21:00,2020-01-08,03:00,Sulfur dioxide,-0.3,Milwaukee
33861,55,79,79,42401,43.060975,-87.913504,2020-01-07,22:00,2020-01-08,04:00,Sulfur dioxide,-0.2,Milwaukee
33862,55,79,79,42401,43.060975,-87.913504,2020-01-07,23:00,2020-01-08,05:00,Sulfur dioxide,-0.2,Milwaukee
33863,55,79,79,42401,43.060975,-87.913504,2020-01-08,00:00,2020-01-08,06:00,Sulfur dioxide,-0.2,Milwaukee
33864,55,79,79,42401,43.060975,-87.913504,2020-01-08,01:00,2020-01-08,07:00,Sulfur dioxide,-0.2,Milwaukee
33865,55,79,79,42401,43.060975,-87.913504,2020-01-08,03:00,2020-01-08,09:00,Sulfur dioxide,-0.3,Milwaukee
33866,55,79,79,42401,43.060975,-87.913504,2020-01-08,04:00,2020-01-08,10:00,Sulfur dioxide,-0.3,Milwaukee
33867,55,79,79,42401,43.060975,-87.913504,2020-01-08,05:00,2020-01-08,11:00,Sulfur dioxide,-0.2,Milwaukee
33868,55,79,79,42401,43.060975,-87.913504,2020-01-08,06:00,2020-01-08,12:00,Sulfur dioxide,-0.2,Milwaukee
33869,55,79,79,42401,43.060975,-87.913504,2020-01-08,07:00,2020-01-08,13:00,Sulfur dioxide,-0.2,Milwaukee
33870,55,79,79,42401,43.060975,-87.913504,2020-01-08,08:00,2020-01-08,14:00,Sulfur dioxide,-0.1,Milwaukee
33871,55,79,79,42401,43.060975,-87.913504,2020-01-08,09:00,2020-01-08,15:00,Sulfur dioxide,-0.2,Milwaukee
33872,55,79,79,42401,43.060975,-87.913504,2020-01-08,10:00,2020-01-08,16:00,Sulfur dioxide,-0.3,Milwaukee
33873,55,79,79,42401,43.060975,-87.913504,2020-01-08,11:00,2020-01-08,17:00,Sulfur dioxide,-0.2,Milwaukee
33874,55,79,79,42401,43.060975,-87.913504,2020-01-08,12:00,2020-01-08,18:00,Sulfur dioxide,-0.1,Milwaukee
33875,55,79,79,42401,43.060975,-87.913504,2020-01-08,13:00,2020-01-08,19:00,Sulfur dioxide,-0.1,Milwaukee
33876,55,79,79,42401,43.060975,-87.913504,2020-01-08,14:00,2020-01-08,20:00,Sulfur dioxide,-0.3,Milwaukee
33877,55,79,79,42401,43.060975,-87.913504,2020-01-08,16:00,2020-01-08,22:00,Sulfur dioxide,-0.2,Milwaukee
33878,55,79,79,42401,43.060975,-87.913504,2020-01-08,17:00,2020-01-08,23:00,Sulfur dioxide,-0.3,Milwaukee
33879,55,79,79,42401,43.060975,-87.913504,2020-01-08,18:00,2020-01-09,00:00,Sulfur dioxide,-0.4,Milwaukee
